tc_EventID,tc_ExpStartDatetime.UTC,tc_ExpEndDatetime.UTC,tc_ExpDurationHrs,tc_EPID,BFE_slpm,BFU_slpm,THCFlowAvg_slpm,THCFlowUncertainty_slpm,tc_C1MassFlow,tc_C1MassFlowUncertainty,tc_ExpEPCount,tc_EquipmentUnitID,tc_EquipmentGroupID
20240209_0000_043,2024-02-09T22:30:18Z,2024-02-10T00:00:04Z,1.4961111111111112,5W-26,21.32,0.4,20.85,0.58,811.3896000000001,20.991600000000002,4,5W-2,5W
20240209_0000_044,2024-02-09T22:30:18Z,2024-02-10T00:00:04Z,1.4961111111111112,4W-22,70.1,0.95,68.54,1.68,2667.2184,59.1192,4,4W-2,4W
20240210_0000_000,2024-02-10T00:00:04Z,2024-02-11T00:00:01Z,23.999166666666667,1T-12,-241.46,-37,-237.43,-36.79,-9325.839600000001,-1440.2808,2,1T-1,1T
20240210_0000_001,2024-02-10T00:00:04Z,2024-02-10T00:30:18Z,0.5038888888888889,5S-26,37.52,0.25,36.68,0.79,1427.4288000000001,26.560800000000004,4,5S-2,5S
20240210_0000_002,2024-02-10T00:00:04Z,2024-02-10T00:30:18Z,0.5038888888888889,4W-22,70.77,0.64,69.19,1.55,2692.4940000000006,53.12160000000001,4,4W-2,4W
20240210_0000_003,2024-02-10T00:00:04Z,2024-02-10T00:30:18Z,0.5038888888888889,4S-41,42.05,0.32,41.11,0.9,1599.6456000000003,30.844800000000003,4,4S-4,4S
20240210_0000_004,2024-02-10T00:00:04Z,2024-02-10T00:30:18Z,0.5038888888888889,5W-26,21.92,0.24,21.44,0.5,834.0948000000001,17.136000000000003,4,5W-2,5W
20240210_0000_005,2024-02-10T00:00:04Z,2024-02-11T00:00:01Z,23.999166666666667,1T-14,-241.46,-37,-237.43,-36.79,-9325.839600000001,-1440.2808,2,1T-1,1T
20240210_0000_006,2024-02-10T02:30:21Z,2024-02-10T04:30:20Z,1.9997222222222222,4S-41,15.16,0.27,14.82,0.4,576.6264,14.565600000000003,3,4S-4,4S
20240210_0000_007,2024-02-10T02:30:21Z,2024-02-10T04:30:20Z,1.9997222222222222,5S-35,8.03,0.26,7.85,0.3,305.4492,11.1384,3,5S-3,5S
20240210_0000_008,2024-02-10T02:30:21Z,2024-02-10T04:30:20Z,1.9997222222222222,5W-32,8.42,0.23,8.23,0.28,320.44320000000005,10.281600000000001,3,5W-3,5W
20240210_0000_009,2024-02-10T06:30:24Z,2024-02-10T07:30:23Z,0.9997222222222222,4W-22,30.74,0.32,30.05,0.69,1169.5320000000002,23.990400000000005,1,4W-2,4W
20240210_0000_010,2024-02-10T09:30:25Z,2024-02-10T15:30:25Z,6,4S-16,17.02,0.15,16.64,0.37,647.7408,12.852,2,4S-1,4S
20240210_0000_011,2024-02-10T09:30:25Z,2024-02-10T15:30:25Z,6,4W-33,14.8,0.14,14.47,0.33,562.9176,11.1384,2,4W-3,4W
20240210_0000_012,2024-02-10T18:30:28Z,2024-02-11T00:00:01Z,5.4925,4T-32,10.3,0.24,10.07,0.31,391.98600000000005,11.566800000000002,3,4T-3,4T
20240210_0000_013,2024-02-10T18:30:28Z,2024-02-11T00:00:01Z,5.4925,5W-32,8.37,0.22,8.19,0.27,318.72960000000006,9.853200000000001,3,5W-3,5W
20240210_0000_014,2024-02-10T18:30:28Z,2024-02-11T00:00:01Z,5.4925,5S-35,7.98,0.26,7.8,0.3,303.73560000000003,11.1384,3,5S-3,5S
20240210_0000_015,2024-02-10T18:30:29Z,2024-02-11T00:00:01Z,5.492222222222222,4W-54,6.01,0.13,5.87,0.18,228.7656,6.426,2,4W-5,4W
20240210_0000_016,2024-02-10T18:30:29Z,2024-02-11T00:00:01Z,5.492222222222222,4S-42,8.92,0.18,8.72,0.25,339.29280000000006,8.9964,2,4S-4,4S
20240211_0000_000,2024-02-11T00:00:02Z,2024-02-11T13:43:41Z,13.7275,1T-12,-250.92,-27.2,-246.73,-27.34,-9691.2648,-1067.1444,2,1T-1,1T
20240211_0000_001,2024-02-11T00:00:02Z,2024-02-11T13:43:41Z,13.7275,1T-14,-250.92,-27.2,-246.73,-27.34,-9691.2648,-1067.1444,2,1T-1,1T
20240211_0000_002,2024-02-11T00:00:02Z,2024-02-11T00:30:27Z,0.5069444444444444,4S-42,9.04,0.07,8.84,0.2,344.0052,6.8544,5,4S-4,4S
20240211_0000_003,2024-02-11T00:00:02Z,2024-02-11T00:30:27Z,0.5069444444444444,4T-32,10.45,0.06,10.22,0.22,397.98359999999997,7.282800000000002,5,4T-3,4T
20240211_0000_004,2024-02-11T00:00:02Z,2024-02-11T00:30:27Z,0.5069444444444444,4W-54,5.98,0.09,5.85,0.15,227.48039999999997,5.1408000000000005,5,4W-5,4W
20240211_0000_005,2024-02-11T00:00:02Z,2024-02-11T00:30:27Z,0.5069444444444444,5S-35,8.2,0.06,8.01,0.18,311.87520000000006,5.997600000000001,5,5S-3,5S
20240211_0000_006,2024-02-11T00:00:02Z,2024-02-11T00:30:27Z,0.5069444444444444,5W-32,8.54,0.07,8.35,0.18,325.1556,6.426,5,5W-3,5W
20240211_0000_007,2024-02-11T03:30:31Z,2024-02-11T04:30:30Z,0.9997222222222222,4S-12,8.78,0.09,8.59,0.2,334.152,6.8544,1,4S-1,4S
20240211_0000_008,2024-02-11T07:30:33Z,2024-02-11T08:30:32Z,0.9997222222222222,4S-42,15.02,0.19,14.69,0.35,571.4856,12.4236,2,4S-4,4S
20240211_0000_009,2024-02-11T07:30:33Z,2024-02-11T08:30:32Z,0.9997222222222222,4W-51,14.93,0.18,14.6,0.35,568.0584000000001,11.995200000000002,2,4W-5,4W
20240211_0000_010,2024-02-11T12:30:36Z,2024-02-11T20:30:35Z,7.999722222222222,4S-12,8.7,0.79,8.51,0.79,331.1532,30.4164,2,4S-1,4S
20240211_0000_011,2024-02-11T12:30:36Z,2024-02-11T20:30:36Z,8,4W-33,14.86,0.45,14.53,0.53,565.4879999999999,19.706400000000002,2,4W-3,4W
20240211_0000_012,2024-02-11T12:30:36Z,2024-02-11T20:30:35Z,7.999722222222222,5S-36,8.01,0.81,7.84,0.81,305.02080000000007,31.273200000000003,2,5S-3,5S
20240211_0000_013,2024-02-11T12:30:36Z,2024-02-11T20:30:36Z,8,5W-34,5.14,0.37,5.03,0.38,195.77880000000002,14.565600000000003,2,5W-3,5W
20240211_0000_014,2024-02-11T12:30:37Z,2024-02-11T20:30:35Z,7.999444444444444,4T-11,11.18,4.48,10.93,4.39,425.4012,170.5032,1,4T-1,4T
20240212_0000_009,2024-02-12T00:00:08Z,2024-02-12T23:00:02Z,22.998333333333335,,23.74,0.14,23.21,13151.53,903.0672000000001,16.7076,1,,
20240212_0000_023,2024-02-12T00:30:37Z,2024-02-12T03:30:36Z,2.999722222222222,4S-42,15.05,0.55,14.71,0.62,572.7708,23.133600000000005,2,4S-4,4S
20240212_0000_024,2024-02-12T00:30:37Z,2024-02-12T03:30:36Z,2.999722222222222,4W-32,30.92,0.39,30.24,0.73,1176.3864,25.2756,2,4W-3,4W
20240212_0000_025,2024-02-12T07:30:40Z,2024-02-12T10:30:39Z,2.999722222222222,4S-41,42.98,0.36,42.03,0.93,1635.2028000000003,31.701600000000006,1,4S-4,4S
20240212_0000_027,2024-02-12T14:30:43Z,2024-02-12T16:30:42Z,1.9997222222222222,4S-12,8.66,0.25,8.47,0.3,329.43960000000004,11.1384,2,4S-1,4S
20240212_0000_028,2024-02-12T14:30:43Z,2024-02-12T16:30:42Z,1.9997222222222222,5S-32,19.85,0.4,19.41,0.56,755.2692000000001,20.1348,2,5S-3,5S
20240212_0000_029,2024-02-12T14:30:43Z,2024-02-12T16:30:41Z,1.9994444444444444,4W-22,43.12,0.58,42.16,1.04,1640.772,36.414,1,4W-2,4W
20240212_0000_030,2024-02-12T18:30:46Z,2024-02-12T20:30:46Z,2,4T-22,49.99,0.56,48.88,1.14,1902.0960000000002,39.412800000000004,2,4T-2,4T
20240212_0000_031,2024-02-12T18:30:46Z,2024-02-12T20:30:46Z,2,5W-28,15.87,0.12,15.51,0.34,603.6156000000001,11.566800000000002,2,5W-2,5W
20240212_0000_032,2024-02-12T18:30:46Z,2024-02-12T20:30:45Z,1.9997222222222222,5S-35,7.4,0.13,7.24,0.2,281.88720000000006,7.282800000000002,1,5S-3,5S
20240212_0000_033,2024-02-12T18:30:47Z,2024-02-12T20:30:46Z,1.9997222222222222,4W-22,69.58,0.74,68.03,1.57,2647.0836000000004,54.406800000000004,1,4W-2,4W
20240212_0000_034,2024-02-12T18:30:47Z,2024-02-12T20:30:45Z,1.9994444444444444,4S-41,51.56,0.48,50.41,1.14,1961.6436000000003,38.98440000000001,1,4S-4,4S
20240212_0000_035,2024-02-12T21:42:43Z,2024-02-12T21:42:53Z,0.002777777777777778,4S-12,4.32,5.43,4.22,5.31,164.07720000000003,206.91720000000004,1,4S-1,4S
20240212_0000_036,2024-02-12T21:43:01Z,2024-02-12T21:44:10Z,0.019166666666666665,4W-54,6.98,0.12,6.82,0.18,265.60800000000006,6.426,1,4W-5,4W
20240212_0000_037,2024-02-12T21:45:28Z,2024-02-12T21:52:49Z,0.1225,4W-51,12.11,34.78,11.84,34.01,460.53000000000003,1323.3276000000003,1,4W-5,4W
20240212_0000_039,2024-02-12T21:52:48Z,2024-02-12T21:55:04Z,0.03777777777777778,4W-22,115.38,1.88,112.81,2.96,4389.814800000001,104.95800000000001,1,4W-2,4W
20240212_0000_040,2024-02-12T21:55:05Z,2024-02-12T21:55:23Z,0.005,4W-32,118.33,1.47,115.69,2.78,4502.055600000001,96.8184,1,4W-3,4W
20240212_0000_041,2024-02-12T21:55:24Z,2024-02-12T21:55:53Z,0.008055555555555555,4W-32,70.39,21.29,68.83,20.86,2678.3568000000005,811.3896000000001,1,4W-3,4W
20240212_0000_042,2024-02-12T21:56:07Z,2024-02-12T22:00:12Z,0.06805555555555555,4W-51,16.55,10,16.18,9.78,629.748,380.41920000000005,1,4W-5,4W
20240212_0000_043,2024-02-12T22:00:13Z,2024-02-12T22:01:05Z,0.014444444444444444,4W-33,24.27,0.13,23.73,0.5,923.2020000000001,16.7076,1,4W-3,4W
20240212_0000_044,2024-02-12T22:21:45Z,2024-02-12T22:25:25Z,0.06111111111111111,4W-32,87.37,11.51,85.43,11.39,3324.384,441.6804000000001,1,4W-3,4W
20240212_0000_045,2024-02-12T22:21:46Z,2024-02-12T22:25:27Z,0.06138888888888889,5W-26,57.95,8.17,56.66,8.08,2204.9748000000004,313.5888,1,5W-2,5W
20240212_0000_046,2024-02-12T22:21:47Z,2024-02-12T22:29:22Z,0.12638888888888888,5S-32,67.93,28.35,66.41,27.76,2584.5371999999998,1079.5680000000002,1,5S-3,5S
20240212_0000_047,2024-02-12T22:21:48Z,2024-02-12T22:26:22Z,0.07611111111111112,4S-41,77.43,1.53,75.7,2.16,2945.6784000000002,77.96880000000002,1,4S-4,4S
20240212_0000_048,2024-02-12T22:21:48Z,2024-02-12T22:29:43Z,0.13194444444444445,4T-22,88.2,5.86,86.23,6,3355.6572,230.47920000000002,1,4T-2,4T
20240212_0000_050,2024-02-12T22:26:38Z,2024-02-12T22:27:56Z,0.021666666666666667,4S-41,78.06,0.99,76.32,1.84,2970.0972,64.26,1,4S-4,4S
20240212_0000_051,2024-02-12T22:28:46Z,2024-02-12T22:29:22Z,0.01,4S-41,78.54,8.43,76.79,8.39,2988.09,325.1556,1,4S-4,4S
20240212_0000_054,2024-02-12T22:31:12Z,2024-02-12T22:40:01Z,0.14694444444444443,4S-14,13.36,0.12,13.06,0.29,508.0824,10.281600000000001,1,4S-1,4S
20240212_0000_055,2024-02-12T22:40:02Z,2024-02-12T22:40:37Z,0.009722222222222222,4S-12,13.42,0.07,13.12,0.28,510.22440000000006,9.424800000000001,1,4S-1,4S
20240212_0000_056,2024-02-12T22:41:00Z,2024-02-12T22:42:04Z,0.017777777777777778,4S-42,16.95,0.42,16.58,0.54,645.1704000000001,19.706400000000002,1,4S-4,4S
20240212_0000_057,2024-02-12T22:42:05Z,2024-02-12T22:42:52Z,0.013055555555555556,4S-16,25.03,0.16,24.47,0.53,952.3332,17.5644,1,4S-1,4S
20240212_0000_059,2024-02-12T22:43:23Z,2024-02-12T22:43:44Z,0.005833333333333334,4S-23,47.15,0.98,46.1,1.35,1794.1392000000003,48.8376,1,4S-2,4S
20240212_0000_060,2024-02-12T22:43:45Z,2024-02-12T22:44:28Z,0.011944444444444445,4S-41,47.43,0.24,46.38,0.98,1804.8492000000003,32.9868,1,4S-4,4S
20240212_0000_061,2024-02-12T22:45:18Z,2024-02-12T22:45:54Z,0.01,5W-22,79.69,8.12,77.92,8.1,3032.2152,313.5888,1,5W-2,5W
20240212_0000_062,2024-02-12T22:45:58Z,2024-02-12T22:46:48Z,0.013888888888888888,5W-26,49.71,0.62,48.61,1.17,1891.386,40.698,1,5W-2,5W
20240212_0000_064,2024-02-12T22:47:04Z,2024-02-12T22:48:51Z,0.029722222222222223,5W-31,24.18,0.16,23.64,0.51,919.7748000000001,17.136000000000003,1,5W-3,5W
20240212_0000_065,2024-02-12T22:48:52Z,2024-02-12T22:49:10Z,0.005,5W-28,24.22,0.13,23.68,0.5,921.4884000000002,17.136000000000003,1,5W-2,5W
20240212_0000_066,2024-02-12T22:49:20Z,2024-02-12T22:50:28Z,0.01888888888888889,5W-32,12.61,0.08,12.33,0.27,479.80800000000005,8.9964,1,5W-3,5W
20240212_0000_067,2024-02-12T22:50:29Z,2024-02-12T22:52:05Z,0.02666666666666667,5W-34,12.66,0.09,12.38,0.27,481.52160000000003,8.9964,1,5W-3,5W
20240212_0000_070,2024-02-12T22:52:33Z,2024-02-12T22:53:02Z,0.008055555555555555,5S-32,80.08,0.42,78.3,1.66,3046.7808000000005,55.69200000000001,1,5S-3,5S
20240212_0000_071,2024-02-12T22:53:03Z,2024-02-12T22:53:26Z,0.006388888888888889,5S-26,75.75,4.35,74.06,4.52,2881.8468000000003,173.0736,1,5S-2,5S
20240212_0000_073,2024-02-12T22:53:36Z,2024-02-12T22:54:10Z,0.009444444444444445,5S-11,21.15,0.97,20.68,1.04,804.5352000000001,39.412800000000004,1,5S-1,5S
20240212_0000_074,2024-02-12T22:54:11Z,2024-02-12T22:54:39Z,0.0077777777777777776,5S-34,21.86,0.29,21.37,0.52,831.5244,18.4212,1,5S-3,5S
20240212_0000_075,2024-02-12T22:54:40Z,2024-02-12T22:57:14Z,0.042777777777777776,5S-11,22.76,0.29,22.26,0.54,866.2248,18.849600000000002,1,5S-1,5S
20240212_0000_076,2024-02-12T22:57:22Z,2024-02-12T22:59:25Z,0.034166666666666665,5S-35,11.86,0.52,11.6,0.56,451.53360000000004,21.42,1,5S-3,5S
20240212_0000_077,2024-02-12T22:59:29Z,2024-02-12T22:59:59Z,0.008333333333333333,5S-11,23.03,6.88,22.52,6.75,876.0780000000001,262.18080000000003,1,5S-1,5S
20240213_0000_000,2024-02-13T00:00:08Z,2024-02-13T03:00:06Z,2.9994444444444444,4T-31,37.24,0.37,36.41,0.83,1417.1472,28.702800000000003,1,4T-3,4T
20240213_0000_001,2024-02-13T05:00:08Z,2024-02-13T06:00:07Z,0.9997222222222222,4S-43,22.13,0.34,21.64,0.56,842.2344,19.706400000000002,2,4S-4,4S
20240213_0000_002,2024-02-13T05:00:08Z,2024-02-13T06:00:07Z,0.9997222222222222,5S-14,17.5,0.3,17.11,0.46,665.7336,16.2792,2,5S-1,5S
20240213_0000_003,2024-02-13T07:00:09Z,2024-02-13T12:00:08Z,4.999722222222222,4S-32,13.3,0.35,13,0.43,505.94040000000007,15.850800000000003,3,4S-3,4S
20240213_0000_004,2024-02-13T07:00:09Z,2024-02-13T12:00:08Z,4.999722222222222,5S-14,15,0.16,14.67,0.34,570.6288000000001,11.566800000000002,3,5S-1,5S
20240213_0000_005,2024-02-13T07:00:09Z,2024-02-13T12:00:08Z,4.999722222222222,5W-11,15.08,0.19,14.74,0.35,573.6276,12.4236,3,5W-1,5W
20240213_0000_006,2024-02-13T14:00:10Z,2024-02-13T15:00:09Z,0.9997222222222222,4W-27,70.34,0.96,68.77,1.7,2676.2148,59.5476,1,4W-2,4W
20240213_0000_007,2024-02-13T17:00:11Z,2024-02-13T19:00:10Z,1.9997222222222222,4T-12,75.55,0.59,73.87,1.62,2874.5640000000003,55.263600000000004,1,4T-1,4T
20240213_0000_009,2024-02-13T22:00:13Z,2024-02-14T00:00:04Z,1.9975,4S-22,12.05,0.25,11.79,0.34,458.81640000000004,12.4236,4,4S-2,4S
20240213_0000_010,2024-02-13T22:00:13Z,2024-02-14T00:00:04Z,1.9975,4W-12,17.66,0.14,17.27,0.38,671.7312000000001,12.852,4,4W-1,4W
20240213_0000_011,2024-02-13T22:00:13Z,2024-02-14T00:00:04Z,1.9975,5S-28,11.03,0.28,10.78,0.35,419.83200000000005,12.852,4,5S-2,5S
20240213_0000_012,2024-02-13T22:00:13Z,2024-02-14T00:00:04Z,1.9975,5W-13,8.54,0.13,8.35,0.21,324.72720000000004,7.711200000000001,4,5W-1,5W
20240214_0000_000,2024-02-14T00:00:04Z,2024-02-14T02:00:12Z,2.002222222222222,4S-22,12.53,0.29,12.25,0.38,476.80920000000003,14.137200000000004,3,4S-2,4S
20240214_0000_001,2024-02-14T00:00:04Z,2024-02-14T02:00:12Z,2.002222222222222,4W-12,17.63,0.14,17.23,0.38,670.446,12.852,3,4W-1,4W
20240214_0000_002,2024-02-14T00:00:04Z,2024-02-14T02:00:12Z,2.002222222222222,5S-28,11.49,0.26,11.24,0.34,437.3964000000001,12.4236,3,5S-2,5S
20240214_0000_003,2024-02-14T00:00:04Z,2024-02-14T02:00:11Z,2.0019444444444443,5W-13,8.74,0.14,8.54,0.22,332.43840000000006,7.711200000000001,1,5W-1,5W
20240214_0000_004,2024-02-14T03:00:15Z,2024-02-14T05:00:14Z,1.9997222222222222,4S-32,12.64,0.34,12.36,0.42,481.0932,15.422400000000001,1,4S-3,4S
20240214_0000_005,2024-02-14T03:00:15Z,2024-02-14T05:00:13Z,1.9994444444444444,5W-11,14.76,0.27,14.43,0.4,561.6324000000001,14.137200000000004,1,5W-1,5W
20240214_0000_006,2024-02-14T06:00:17Z,2024-02-14T09:00:16Z,2.999722222222222,4S-22,15.53,0.19,15.19,0.36,591.1920000000001,12.4236,2,4S-2,4S
20240214_0000_007,2024-02-14T06:00:17Z,2024-02-14T09:00:16Z,2.999722222222222,5S-28,14.97,0.21,14.63,0.36,569.3436,12.852,2,5S-2,5S
20240214_0000_008,2024-02-14T11:00:18Z,2024-02-14T18:00:17Z,6.999722222222222,4T-31,37.28,0.52,36.45,0.91,1418.4324,31.701600000000006,1,4T-3,4T
20240214_0000_009,2024-02-14T11:00:19Z,2024-02-14T18:00:17Z,6.999444444444444,4S-43,47.9,1.83,46.84,2.03,1822.4136000000003,76.6836,1,4S-4,4S
20240214_0000_010,2024-02-14T22:00:21Z,2024-02-15T00:00:03Z,1.995,4T-31,36.8,0.36,35.98,0.82,1400.4396,28.274400000000007,1,4T-3,4T
20240215_0000_000,2024-02-15T00:00:03Z,2024-02-15T01:00:20Z,1.0047222222222223,4T-31,37.19,0.33,36.36,0.81,1415.0052,27.846000000000004,1,4T-3,4T
20240215_0000_001,2024-02-15T07:00:23Z,2024-02-15T08:00:22Z,0.9997222222222222,4S-43,22.14,0.23,21.64,0.5,842.2344,17.136000000000003,1,4S-4,4S
20240215_0000_002,2024-02-15T11:00:24Z,2024-02-15T15:00:23Z,3.999722222222222,4T-31,37.45,0.38,36.61,0.84,1424.8583999999998,28.702800000000003,1,4T-3,4T
20240215_0000_003,2024-02-15T17:00:26Z,2024-02-15T21:00:24Z,3.9994444444444444,4S-21,47.18,1.24,46.13,1.54,1794.996,56.548800000000014,1,4S-2,4S
20240215_0000_004,2024-02-15T17:00:26Z,2024-02-15T21:00:25Z,3.999722222222222,4T-12,56.55,0.89,55.29,1.43,2151.4248,50.5512,1,4T-1,4T
20240216_0000_000,2024-02-16T00:00:27Z,2024-02-16T02:00:26Z,1.9997222222222222,4S-31,9.73,0.11,9.51,0.22,370.1376000000001,7.711200000000001,1,4S-3,4S
20240216_0000_001,2024-02-16T00:00:28Z,2024-02-16T02:00:26Z,1.9994444444444444,4W-12,17.31,0.21,16.93,0.41,658.8792000000001,14.137200000000004,1,4W-1,4W
20240216_0000_002,2024-02-16T00:00:28Z,2024-02-16T02:00:27Z,1.9997222222222222,5W-13,8.92,0.14,8.72,0.22,339.29280000000006,7.711200000000001,1,5W-1,5W
20240216_0000_003,2024-02-16T03:00:30Z,2024-02-16T07:00:28Z,3.9994444444444444,4S-32,18.09,0.4,17.69,0.53,688.0104,19.278000000000002,1,4S-3,4S
20240216_0000_004,2024-02-16T08:00:31Z,2024-02-16T15:00:30Z,6.999722222222222,5S-27,20.46,0.23,20,0.47,778.4028000000001,16.2792,1,5S-2,5S
20240216_0000_005,2024-02-16T08:00:32Z,2024-02-16T15:00:30Z,6.999444444444444,5W-21,22.57,0.26,22.07,0.52,858.5136,17.9928,1,5W-2,5W
20240216_0000_006,2024-02-16T17:00:32Z,2024-02-16T20:00:32Z,3,4S-43,48.41,0.4,47.33,1.05,1842.1200000000001,35.9856,1,4S-4,4S
20240217_0000_000,2024-02-17T00:00:34Z,2024-02-17T06:00:33Z,5.999722222222222,4S-22,15.84,0.11,15.49,0.34,602.7588000000001,11.566800000000002,3,4S-2,4S
20240217_0000_001,2024-02-17T00:00:34Z,2024-02-17T06:00:33Z,5.999722222222222,4W-12,17.32,0.17,16.93,0.38,658.8792000000001,13.280400000000002,3,4W-1,4W
20240217_0000_002,2024-02-17T00:00:34Z,2024-02-17T06:00:33Z,5.999722222222222,5S-25,9.94,0.11,9.72,0.23,378.2772,7.711200000000001,3,5S-2,5S
20240217_0000_003,2024-02-17T09:00:35Z,2024-02-17T12:00:34Z,2.999722222222222,4S-43,22.97,0.42,22.46,0.62,873.936,22.2768,1,4S-4,4S
20240217_0000_004,2024-02-17T16:00:37Z,2024-02-17T20:00:36Z,3.999722222222222,5S-27,51.13,1.12,49.99,1.5,1945.3644000000002,54.8352,1,5S-2,5S
20240218_0000_000,2024-02-18T00:00:39Z,2024-02-18T02:00:38Z,1.9997222222222222,5S-12,30.75,0.77,30.06,0.97,1169.9604000000002,35.5572,1,5S-1,5S
20240218_0000_001,2024-02-18T05:00:40Z,2024-02-18T07:00:40Z,2,4W-12,17.37,0.24,16.98,0.42,661.0212,14.994000000000002,2,4W-1,4W
20240218_0000_002,2024-02-18T05:00:40Z,2024-02-18T07:00:40Z,2,5W-16,9.3,0.13,9.09,0.23,353.8584,8.1396,2,5W-1,5W
20240218_0000_003,2024-02-18T05:00:41Z,2024-02-18T07:00:39Z,1.9994444444444444,4S-44,10.19,0.2,9.96,0.29,387.70200000000006,10.281600000000001,1,4S-4,4S
20240218_0000_004,2024-02-18T05:00:41Z,2024-02-18T07:00:40Z,1.9997222222222222,5S-15,9.94,0.19,9.72,0.27,378.2772,9.853200000000001,1,5S-1,5S
20240218_0000_005,2024-02-18T08:00:42Z,2024-02-18T15:00:41Z,6.999722222222222,4S-22,19.06,0.19,18.63,0.43,725.2812,14.565600000000003,1,4S-2,4S
20240218_0000_006,2024-02-18T08:00:43Z,2024-02-18T15:00:41Z,6.999444444444444,5S-28,18.18,0.19,17.77,0.41,691.4376000000001,14.137200000000004,1,5S-2,5S
20240218_0000_007,2024-02-18T18:00:44Z,2024-02-18T23:00:43Z,4.999722222222222,4S-43,45.97,0.5,44.95,1.04,1749.1572,35.9856,2,4S-4,4S
20240218_0000_008,2024-02-18T18:00:44Z,2024-02-18T23:00:43Z,4.999722222222222,4W-27,46.56,0.4,45.53,1.01,1771.4340000000002,34.70040000000001,2,4W-2,4W
20240219_0000_000,2024-02-19T00:00:46Z,2024-02-19T02:00:44Z,1.9994444444444444,4S-21,21.63,0.29,21.15,0.52,822.9564000000001,18.4212,1,4S-2,4S
20240219_0000_001,2024-02-19T04:00:49Z,2024-02-19T07:00:47Z,2.9994444444444444,4S-44,9.65,0.08,9.43,0.21,367.1388,7.282800000000002,1,4S-4,4S
20240219_0000_002,2024-02-19T04:00:49Z,2024-02-19T07:00:48Z,2.999722222222222,4W-12,17.16,0.23,16.78,0.41,652.8816,14.565600000000003,3,4W-1,4W
20240219_0000_003,2024-02-19T04:00:49Z,2024-02-19T07:00:48Z,2.999722222222222,5S-25,9.29,0.15,9.09,0.24,353.43000000000006,8.568000000000001,3,5S-2,5S
20240219_0000_004,2024-02-19T04:00:49Z,2024-02-19T07:00:48Z,2.999722222222222,5W-13,8.89,0.11,8.69,0.21,338.43600000000004,7.282800000000002,3,5W-1,5W
20240219_0000_005,2024-02-19T11:00:50Z,2024-02-19T12:00:49Z,0.9997222222222222,4S-21,22.07,0.34,21.58,0.55,839.6640000000001,19.706400000000002,2,4S-2,4S
20240219_0000_006,2024-02-19T11:00:50Z,2024-02-19T12:00:49Z,0.9997222222222222,4W-12,17.47,0.22,17.09,0.41,664.8768000000001,14.137200000000004,2,4W-1,4W
20240219_0000_007,2024-02-19T16:00:50Z,2024-02-19T20:00:50Z,4,4T-22,55.91,0.59,54.66,1.26,2127.006,43.2684,1,4T-2,4T
20240219_0000_008,2024-02-19T16:00:51Z,2024-02-19T20:00:49Z,3.9994444444444444,4S-43,45.85,0.55,44.83,1.07,1744.4448,37.2708,1,4S-4,4S
20240219_0000_009,2024-02-19T16:00:51Z,2024-02-19T20:00:50Z,3.999722222222222,5S-12,29.13,0.51,28.48,0.77,1108.2708000000002,27.4176,1,5S-1,5S
20240220_0000_000,2024-02-20T00:08:08Z,2024-02-20T03:08:08Z,3,5S-28,17.01,0.48,16.63,0.58,647.3124,21.42,1,5S-2,5S
20240220_0000_001,2024-02-20T00:08:09Z,2024-02-20T03:08:08Z,2.999722222222222,4S-22,17.91,0.58,17.51,0.67,681.5844000000001,24.8472,1,4S-2,4S
20240220_0000_002,2024-02-20T05:08:09Z,2024-02-20T07:08:08Z,1.9997222222222222,4W-12,9.17,0.16,8.96,0.24,348.7176,8.568000000000001,1,4W-1,4W
20240220_0000_003,2024-02-20T05:08:10Z,2024-02-20T07:08:08Z,1.9994444444444444,4S-32,10.96,0.29,10.72,0.36,417.26160000000004,13.280400000000002,1,4S-3,4S
20240220_0000_004,2024-02-20T05:08:10Z,2024-02-20T07:08:09Z,1.9997222222222222,5S-14,11.69,0.16,11.43,0.28,444.6792000000001,9.853200000000001,1,5S-1,5S
